source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-SQL-XVER-000104	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Plan cache Direct-Path Simple Parallel Arithmetic Delay	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Plan cache and result cache; Parallel processing; Simple query and simple filter; Other execution controls	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; NO_PLAN_CACHE; KEEP_PLAN; PLAN_CACHE_KEEP; RESULT_CACHE; TOP_RESULT_CACHE; APPEND; EXEC_FAST; NO_EXEC_FAST; NOPARALLEL; PARALLEL integer; NO_PARALLEL; HIGH_PRECISION	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The source lists plan-cache, result-cache, direct-path insert, simple query, parallel query, arithmetic precision, and execution-plan delay hints, each requiring source-specific placement and applicability checks.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5859-5918; matching English extraction aid remaining hint families; rg -n 'NO_PLAN_CACHE|KEEP_PLAN|PLAN_CACHE_KEEP|RESULT_CACHE|APPEND|EXEC_FAST|PARALLEL integer|HIGH_PRECISION|NO DELAY|DELAY' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000171	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > SQL Plan Cache > overview and structure	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	SQL Plan Cache	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SQL Plan Cache; Shared SQL Plan Cache; Stored Procedure Cache; Meta Cache; prepare; direct execution	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SQL Plan Cache shares SQL execution plans across sessions, reducing prepare cost and memory, with shared SQL plan cache, stored procedure cache, and meta cache areas.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5918-5954; matching English extraction aid SQL Plan Cache overview; rg -n 'Shared SQL Plan Cache|Stored Procedure Cache|Meta Cache|direct execution|prepared execution' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000105	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > SQL Plan Cache > control statements	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	SQL Plan Cache > Manual controls	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; ALTER SYSTEM COMPACT SQL_PLAN_CACHE; ALTER SYSTEM RESET SQL_PLAN_CACHE; V$SQL_PLAN_CACHE; CACHE_IN_FAIL_COUNT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SQL Plan Cache can be manually managed by `ALTER SYSTEM COMPACT SQL_PLAN_CACHE` or `ALTER SYSTEM RESET SQL_PLAN_CACHE`; reset also initializes statistics and unused referenced plans are protected.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5954-5980; matching English extraction aid SQL Plan Cache control section; rg -n 'COMPACT SQL_PLAN_CACHE|RESET SQL_PLAN_CACHE|CACHE_IN_FAIL_COUNT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000172	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > SQL Plan Cache > policy statements properties and views	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	SQL Plan Cache > Plan reuse rule; Plan cache checks	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SQL_PLAN_CACHE_SIZE; SQL_PLAN_CACHE_BUCKET_CNT; SQL_PLAN_CACHE_HOT_REGION_LRU_RATIO; SQL_PLAN_CACHE_PREPARED_EXECUTION_CONTEXT_CNT; V$SQL_PLAN_CACHE_PCO; V$SQL_PLAN_CACHE_SQLTEXT; bind variables	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Plan-cache answers must preserve policy limits, reusable-statement boundaries, properties, performance views, and the rule that literal SQL with different parameter values is treated as different SQL unless bind varia...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5980-6050; matching English extraction aid plan cache policy and restrictions; rg -n 'SQL_PLAN_CACHE_SIZE|V\\$SQL_PLAN_CACHE_PCO|V\\$SQL_PLAN_CACHE_SQLTEXT|bind-variable|Plan reuse rule' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000173	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Result Cache	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Result Cache	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; Result Cache; Top Result Cache; RESULT_CACHE; TOP_RESULT_CACHE; AUTO COMMIT ON; AUTO COMMIT OFF; non-deterministic function; Temporary Table; Fixed Table; Disk Temp Table	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Result Cache and Top Result Cache reuse intermediate or final results only when related tables remain unchanged, have documented unsupported objects/functions, and have commit-mode reuse restrictions.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 6070-6380; matching English extraction aid Result Cache section; rg -n 'Result Cache|Top Result Cache|AUTO COMMIT ON|AUTO COMMIT OFF|non-deterministic|Temporary Table|Fixed Table' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000174	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > Log Files	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > Log file wait	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; V$LFG; LF_PREPARE_WAIT_COUNT; PREPARE_LOG_FILE_COUNT; UPDATE_TX_COUNT; GC_WAIT_COUNT; GC_ALREADY_SYNC_COUNT; GC_REAL_SYNC_COUNT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Log-file wait diagnosis checks `V$LFG.LF_PREPARE_WAIT_COUNT`; if waits rise and log I/O is not saturated, a bounded `PREPARE_LOG_FILE_COUNT` review is source-backed but should preserve prior value and memory caution.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 808-820; matching English extraction aid log files section; rg -n 'LF_PREPARE_WAIT_COUNT|PREPARE_LOG_FILE_COUNT|Log file wait' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000175	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > Checkpointing	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > Checkpoint I/O	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; $ALTIBASE_HOME/trc/altibase_sm.log; CHECKPOINT-step3; CHECKPOINT-step4; sar; iostat; CHECKPOINT_BULK_WRITE_PAGE_COUNT; CHECKPOINT_BULK_WRITE_SLEEP_SEC; CHECKPOINT_BULK_WRITE_SLEEP_USEC; CHECKPOINT_BULK_SYNC_PAGE_COUNT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Checkpoint I/O diagnosis starts from checkpoint trace messages and OS I/O samples before separating log/data disks or tuning checkpoint bulk-write and sync properties one at a time.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 820-860; matching English extraction aid checkpointing section; rg -n 'CHECKPOINT-step3|CHECKPOINT-step4|sar 1 3|iostat|Checkpoint I/O|CHECKPOINT_BULK_WRITE_PAGE_COUNT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000176	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > Buffer and temporary-table pressure	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > Disk buffer pressure; Server Tuning Checks > Disk temporary table spill	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; V$BUFFPOOL_STAT; V$FLUSHER; V$DISK_TEMP_STAT; TEMP_STATS_WATCH_TIME; WRITE_PAGE_COUNT; ALLOC_WAIT_COUNT; DISK_USAGE	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Buffer and temporary-table tuning should use buffer, flusher, and disk temporary statistics plus plan evidence before property changes; empty `V$DISK_TEMP_STAT` is guarded by `TEMP_STATS_WATCH_TIME`.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 860-877 and SQL system resource sections; matching English extraction aid buffer/temp discussion; rg -n 'Disk buffer pressure|Disk temporary table spill|V\\$DISK_TEMP_STAT|TEMP_STATS_WATCH_TIME' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000177	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > Service Threads	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > Service thread overload	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; V$SERVICE_THREAD; RUN_MODE; TYPE; TASK_COUNT; READY_TASK_COUNT; MULTIPLEXING_THREAD_COUNT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Service-thread overload diagnosis should group `V$SERVICE_THREAD` by type/run mode and treat rising `READY_TASK_COUNT` as a queue signal before changing multiplexing thread properties.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 877-911; matching English extraction aid service thread section; rg -n 'Service thread overload|V\\$SERVICE_THREAD|READY_TASK_COUNT|MULTIPLEXING_THREAD_COUNT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000178	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > Garbage Collector	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > MVCC garbage collector pressure	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; V$MEMGC; V$TRANSACTION; V$SESSION; transaction age; long transaction; memory ager	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Garbage-collector pressure diagnosis needs memory GC snapshots plus session and transaction evidence; resolving long transactions is preferred before unsafe session or property actions.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 911-951; matching English extraction aid garbage collector section; rg -n 'MVCC garbage collector pressure|V\\$MEMGC|V\\$TRANSACTION|long transactions' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000179	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Altibase Server Tuning > CPU Usage	runbook step	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Server Tuning Checks > High CPU by server thread	performance tuning; runbook step; execution plan; hints; statistics; Monitoring API; prerequisites; commands; stop conditions; validation; CPU; pstack; procstack; V$SESSION; V$STATEMENT; wait views; OS thread	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: High CPU analysis should map OS thread evidence to active sessions, statements, and wait views; if the hot thread cannot be mapped or CPU remains high, stack and trace evidence are required.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 955-992; matching English extraction aid CPU usage section; rg -n 'High CPU by server thread|pstack|procstack|V\\$SESSION|V\\$STATEMENT' GPTs/attachments/08_performance_tuning_monitoring.md
