exclusion_id	candidate_origin	candidate_path	source_family	version_scope	language	exclusion_type	exclusion_reason	evidence_ref	replacement_source_id	aid_tier	risk_label	selected_by_job	review_status	notes
EXC-007781	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/case_statement.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007782	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/case_statement.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007783	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/close_cursor.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007784	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/close_cursor.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007785	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/continue.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007786	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/continue.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007787	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/control_folw_statement.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007788	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/control_folw_statement.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007789	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/create_function.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007790	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/create_package.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007791	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/create_package_body.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007792	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/create_procedure.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007793	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/create_typeset.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007794	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_attribute.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007795	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_attribute.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007796	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_declaration.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007797	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_declaration.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007798	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_for_loop.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007799	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/cursor_for_loop.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007800	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/d85ad17b58c166b5f770ab081aaa7aeb.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007801	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_function.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007802	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_function.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007803	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_package.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007804	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_package.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007805	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_procedure.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007806	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_procedure.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007807	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_typeset.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007808	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/drop_typeset.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007809	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/dynamic_sql.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
