source_id	shard_id	shard_path	block_id	order_in_shard	source_start_line	source_end_line	source_sha256	extracted_body_sha256	block_byte_count	block_line_count	block_estimated_tokens	shard_estimated_tokens	upload_intended	validation_status	notes
SRC-000400	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000803	11	1	99	ecf13c94ef9b3e1f6a70a755e4593d0a0a65b3cbec24fd61110c1e3a97cfd9f0	ecf13c94ef9b3e1f6a70a755e4593d0a0a65b3cbec24fd61110c1e3a97cfd9f0	4358	99	1083	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000420	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000804	12	1	197	06c6378dd535cf8fd8d835a2e84557c1c0ea829ed562690ae0340abfba4f3b1c	06c6378dd535cf8fd8d835a2e84557c1c0ea829ed562690ae0340abfba4f3b1c	5907	197	1083	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000401	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000805	13	1	158	7143be978ec7d79a47e9ef2cca79585d06d3782a5a9f8cb87a67ab643c314c39	7143be978ec7d79a47e9ef2cca79585d06d3782a5a9f8cb87a67ab643c314c39	6161	158	1537	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000421	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000806	14	1	284	cc5e22ecfa3d542e37b4e41de30b6e47b063e77a89a4dd7dae007639e5c36661	cc5e22ecfa3d542e37b4e41de30b6e47b063e77a89a4dd7dae007639e5c36661	8613	284	1501	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000402	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000807	15	1	214	eeda289f817ef845814465d2a83cc8b195de74c7ac869c310cf914d19e9f1e2d	eeda289f817ef845814465d2a83cc8b195de74c7ac869c310cf914d19e9f1e2d	9117	214	2234	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000422	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000808	16	1	357	d155e9c81475cc4160ee297f80b0c3767bac899e50591addffd0eafcdfbcc39e	d155e9c81475cc4160ee297f80b0c3767bac899e50591addffd0eafcdfbcc39e	11657	357	2105	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000403	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000809	17	1	126	01bd1b8c972f49e5c9610310c7dd53f96504ee23ff77b09ded2762ac8a62f559	01bd1b8c972f49e5c9610310c7dd53f96504ee23ff77b09ded2762ac8a62f559	5705	126	1425	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000423	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000810	18	1	282	09213c6fc01ccdc0f99efaf887ca0b720ec2c735dd34e99b68ca07b09225451d	09213c6fc01ccdc0f99efaf887ca0b720ec2c735dd34e99b68ca07b09225451d	8160	282	1493	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000035	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000811	19	1	6125	f23ea56cf09bab245bbaaaab59207e2c0bb3a8379e1710d5c8cbda5c36889e8a	4ed6fa55c290f7b8c9f08a69e5fc4be050301959fc5c35566c54128089faa04d	246233	6207	61509	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000067	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000812	20	1	6381	de7addd72b962eccb122dc9816768c3685a314e86d495264b3c99c3fc06cd496	20f204dc5089bc49f622d411b78af6cf94ffd45a13183c3b79664e68464acef9	268943	6463	45646	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000098	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000813	21	1	6125	0366da7b10afc2b9e0a80a4bc1c5214b6ff698f7b9f9a73fb84cee264c11622c	3c2637c76904227cf09e300d7a394a63a7c16cc174884e174f0ea8095db841c1	246259	6207	61516	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000129	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000814	22	1	6378	92089da1fe129ee5f3bf525864396a52596d83a6c263f6cb04805fd344207935	903924b1eda695352c193955fb0298b9e33d28cf5cd3c4bd9931fa13cfd5035a	268892	6460	45633	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000159	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000815	23	1	6126	5b462a7de3b8358b7ee15cda9d5de04006d4683125061c6f54cc5c59c560f13b	a1cca3bb112e6b34666897a80bbdf5cec252e83cf17a9bf009374c351e37012d	246253	6208	61514	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000189	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000816	24	1	6377	9d68f6bd608feec7d449be34f5616cc8a2c823da4881d477cf4e852c4d07d495	c83081175f77d9d7ebbf0040708d157f7346deede7358595a31718f30e0e8647	268859	6459	45625	920048	no	pass	Source bytes copied into the source-pack shard body with 3 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000033	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000817	25	1	1454	c825f6d747a688a4b40098f0a7aa6777acd47891c60e54759cc73a03212e5f79	c825f6d747a688a4b40098f0a7aa6777acd47891c60e54759cc73a03212e5f79	44692	1454	11146	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000064	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000818	26	1	1626	043571626f892ae9b1041219bd5cd4343b4f82f0e8b8ad967a6ea3c8492e3327	043571626f892ae9b1041219bd5cd4343b4f82f0e8b8ad967a6ea3c8492e3327	47866	1626	7533	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000424	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000819	27	1	16	dfea0a9f384314e8bc5fef73f283f51fc3eae7e9b99e2dc58fd25b91d5f71ecc	dfea0a9f384314e8bc5fef73f283f51fc3eae7e9b99e2dc58fd25b91d5f71ecc	1503	16	376	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000427	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000820	28	1	905	4716e33f03d77bd6dd9751dbb61dea0c89c47277ef35e12a6cdf6cf09014544b	4716e33f03d77bd6dd9751dbb61dea0c89c47277ef35e12a6cdf6cf09014544b	36723	905	9181	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000450	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000821	29	1	1090	e65e6d134f59064a8026899f4eeea2c91c7ed109263f8d7e91815d2ccd113498	e65e6d134f59064a8026899f4eeea2c91c7ed109263f8d7e91815d2ccd113498	53293	1090	9589	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000425	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000822	30	1	16	eff09775b31cdf241d9730d948c7df6ac7404c6ad633185fa50a1837dfc1137a	eff09775b31cdf241d9730d948c7df6ac7404c6ad633185fa50a1837dfc1137a	1619	16	405	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000428	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000823	31	1	857	472b5f84bb30dd234c09cecdff25097d263517c0f4b7b3fdcf8ebc41438f7084	472b5f84bb30dd234c09cecdff25097d263517c0f4b7b3fdcf8ebc41438f7084	49752	857	12433	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000451	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000824	32	1	859	546f1dd4bd5416c053cf309b18c77455b3838b16161729ffd096bf58164f1638	546f1dd4bd5416c053cf309b18c77455b3838b16161729ffd096bf58164f1638	55622	859	10812	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000429	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000825	33	1	398	26afa5b740af3155b9787103fafc81c0d363f333c08c013bdc5b27ea7104dde7	26afa5b740af3155b9787103fafc81c0d363f333c08c013bdc5b27ea7104dde7	17895	398	4459	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000452	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000826	34	1	378	a722e50e7dd5eb8882fb79bc909e6d910a2520d0c93bfbb839bd45c413a8cde5	a722e50e7dd5eb8882fb79bc909e6d910a2520d0c93bfbb839bd45c413a8cde5	19643	378	3116	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000426	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000827	35	1	16	fcbe33be59bc7445f09d677f1038d428f37c5f46dbd2c3f2f9636de53da67f98	fcbe33be59bc7445f09d677f1038d428f37c5f46dbd2c3f2f9636de53da67f98	1619	16	405	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000446	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000828	36	1	123	04772060bb72c6f61939fb0cf7f411340cb45af0ff12c3bed9ffa17c567e7fe4	04772060bb72c6f61939fb0cf7f411340cb45af0ff12c3bed9ffa17c567e7fe4	5500	123	1346	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000477	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000829	37	1	108	3b04890cdbd8fc7371dc47872e16ae1d29471f77d1e9196efb4184d22d5f6cc9	3b04890cdbd8fc7371dc47872e16ae1d29471f77d1e9196efb4184d22d5f6cc9	10146	108	2537	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000447	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000830	38	1	119	7cf2a8205bcd7c3095c58c7c6beedacbed3459b82a366496a5a56eb859960843	7cf2a8205bcd7c3095c58c7c6beedacbed3459b82a366496a5a56eb859960843	5191	119	1298	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000467	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000831	39	1	120	2196f25dafac1b58ed91cffdd939bed0120344783ca70038902627a99967660d	2196f25dafac1b58ed91cffdd939bed0120344783ca70038902627a99967660d	5592	120	1199	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000468	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000832	40	1	137	1e48c039756b7a78a42c956e289ceba5ef2268219046400da06db0bfb26b74c7	1e48c039756b7a78a42c956e289ceba5ef2268219046400da06db0bfb26b74c7	5774	137	967	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000469	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000833	41	1	119	a85b3f286f200d655946d3ff626fc3f2d0713fba2f38ece173607b64e2465fe4	a85b3f286f200d655946d3ff626fc3f2d0713fba2f38ece173607b64e2465fe4	4360	119	737	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000218	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000834	42	1	575	7b99a839eeaf5b5f63d605b6fb0004c8acd096efa97338ed0d28b3a1a58279c1	7b99a839eeaf5b5f63d605b6fb0004c8acd096efa97338ed0d28b3a1a58279c1	33031	575	8233	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000225	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000835	43	1	573	5e584a9ff74b7ca6c0a3e702972c3a33e0dffc99a6f5ed8e62ac0a526d08f018	5e584a9ff74b7ca6c0a3e702972c3a33e0dffc99a6f5ed8e62ac0a526d08f018	31434	573	4493	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000443	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000836	44	1	112	9c8680c53112e5852759fff65e38f30df108cce5ef3938ea9b3eb14848323bfb	9c8680c53112e5852759fff65e38f30df108cce5ef3938ea9b3eb14848323bfb	4450	112	1113	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000464	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000837	45	1	111	54861e5b2bbcc15f1dcaad8aa630a62e29e5ce4233fb561d8d15e92788d42363	54861e5b2bbcc15f1dcaad8aa630a62e29e5ce4233fb561d8d15e92788d42363	4303	111	886	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000444	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000838	46	1	227	b0826517215a2191732ae03f6f4967d79d539cd8ab86b6df363456f5257ddb02	b0826517215a2191732ae03f6f4967d79d539cd8ab86b6df363456f5257ddb02	5846	227	1441	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000465	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000839	47	1	236	fcf17a36f6a01920f472f3d35ce8e9a0c39c45394a6911f3af2807b77ee0058a	fcf17a36f6a01920f472f3d35ce8e9a0c39c45394a6911f3af2807b77ee0058a	6207	236	1302	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000445	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000840	48	1	221	fe5fcca5fd37d88260d31367470017767176484281c8a4187612253dc9e9757c	fe5fcca5fd37d88260d31367470017767176484281c8a4187612253dc9e9757c	5406	221	1331	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000466	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000841	49	1	219	6c15988c1b533a03e128fa1e6138664f2fe309cdef168dd70bb338307b2887fb	6c15988c1b533a03e128fa1e6138664f2fe309cdef168dd70bb338307b2887fb	5759	219	1226	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000204	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000842	50	1	569	12d834884982f2d1b6096efac800b27b3a24d42aa42caabaea3589f4d924bdfb	12d834884982f2d1b6096efac800b27b3a24d42aa42caabaea3589f4d924bdfb	33192	569	8274	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000211	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000843	51	1	613	b7534ee95d4ae27f47103705959fada03f571de3d56798ecc601719c54912760	b7534ee95d4ae27f47103705959fada03f571de3d56798ecc601719c54912760	31434	613	4509	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000038	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000844	52	1	5659	ed8c8f9c4e9dd39a0c1d88ffacd4455f4bca4cf3ab4319e7e40dc4d3c9b5a40b	4d9fbb9348602a2e51f98e4cd7f1e8fff2b8e3c3919fdb1413e6f52a6b22d9f5	232290	5725	57976	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000070	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000845	53	1	5924	5716fbd1b9cbd2e69095a05ec7ea0880e4c50bd5717097a7c0e77bce44859956	4eee18bc699b9c5198bb5403de577768770d266a82ace3c22cbc92ef09b9e8c1	248346	5990	43387	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000101	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000846	54	1	5732	14df5822222fa7ce11249f837b67acbc5b1a1fc461f44b8ffdcafcedfeac89c3	f32401ed560cf1aee5caf4f86f304c3a8eb01b41d3e3d42b360d84c58e4e51dc	238027	5798	59411	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000132	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000847	55	1	6054	707991f27295d7596457f9059a79d30c3e364e0a669fdda32ec66cdc561f62c2	10e4b6830dcd406044bb3754b31d2fd63cdc0765017d7efe0edeaf1e69e356d9	255772	6120	44771	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000161	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000848	56	1	5721	642cb3a3347f0d51b58540fa63793ab3ddbaf3b0de7fdd1d1259943b2585c901	f00e4f4b48c8b8ad7e4b8e662608bbba9b1a22a7defe687f3637c915bc456d23	237872	5787	59372	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000192	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000849	57	1	6063	c6f7e85a9a837163cea7f5539746478ee676f753d09638782a64139b5f48dfe2	e3b7c18db47e4d93a5a36379e5b5134044fef223aa8e615677c81196e8a405f3	256986	6129	44982	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000020	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000850	58	1	921	c11acbc6ee62033e2ef7fe6db9bda1a76f4a16cf4c718207fc2ae32add468f41	c11acbc6ee62033e2ef7fe6db9bda1a76f4a16cf4c718207fc2ae32add468f41	43493	921	10847	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000051	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000851	59	1	1095	8c62805ef37b2b8bd13be6c4dbfe90e588fd2b233eee8248b12848214046e6ed	8c62805ef37b2b8bd13be6c4dbfe90e588fd2b233eee8248b12848214046e6ed	47189	1095	7978	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000084	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000852	60	1	957	2293e0d3e2a57eea7b2adfc2a13148622570f83f804e4fbe8ee033bf36aa8e41	2293e0d3e2a57eea7b2adfc2a13148622570f83f804e4fbe8ee033bf36aa8e41	44931	957	11207	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000115	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000853	61	1	1099	5090bbded491d37d3dd770e1d21eb351d2c85c1a730e350bf54c03ea38f8659d	5090bbded491d37d3dd770e1d21eb351d2c85c1a730e350bf54c03ea38f8659d	49096	1099	8321	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000145	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000854	62	1	947	2cbb5d6433baa21c0672a511afa6d0b51f5b437727a9cd0f894762328d2f1398	2cbb5d6433baa21c0672a511afa6d0b51f5b437727a9cd0f894762328d2f1398	44959	947	11214	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000175	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000855	63	1	1102	9c561cf51de4c5f3e28fee25ef950ec4c14177797290434c9d46899a7b610b09	9c561cf51de4c5f3e28fee25ef950ec4c14177797290434c9d46899a7b610b09	49064	1102	8313	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000037	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000856	64	1	86	cfa429d7d631b0649a69c660b9971729ec74ebfa6c3cd83e74b1d9d6d235c412	cfa429d7d631b0649a69c660b9971729ec74ebfa6c3cd83e74b1d9d6d235c412	5432	86	1358	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000066	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000857	65	1	84	98728363876543b755dcec3c3694a98dea864537f98da8ebcf6a6928b0f829ce	98728363876543b755dcec3c3694a98dea864537f98da8ebcf6a6928b0f829ce	5363	84	1341	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000069	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000858	66	1	88	a093423374454c33ce81c79bc121b994ea008a03376324a1d68502d4b4423648	a093423374454c33ce81c79bc121b994ea008a03376324a1d68502d4b4423648	5494	88	1365	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000073	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000859	67	1	6176	caf3f61015f92a3d5b902bc8edbc4782f08fd4e68d110ed9f9931667be03fea8	280002458a60321d8afb085163b3ef53f8fc8ee8af8b0259aba6a238f10c9ded	256430	6196	40937	920048	no	pass	Source bytes copied into the source-pack shard body with 2 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000100	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000860	68	1	82	fe0d98a58a28f48c2aa28d0352f21363a0a81a46845a091ecf33a19e2c397f4e	fe0d98a58a28f48c2aa28d0352f21363a0a81a46845a091ecf33a19e2c397f4e	5279	82	1320	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000131	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000861	69	1	82	b3fbdaf50bb7be25337dff96b5b2e43f99e18122c9d2ecb9303b84da5f3cd806	b3fbdaf50bb7be25337dff96b5b2e43f99e18122c9d2ecb9303b84da5f3cd806	5273	82	1319	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000191	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000862	70	1	82	546e3074c1bcfab830c358a5fabfb379e0e55419e49d65a235b0eb1201acd6d2	546e3074c1bcfab830c358a5fabfb379e0e55419e49d65a235b0eb1201acd6d2	5321	82	1331	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000217	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000863	71	1	13	144bc866bf69fb6c8b73f01301ac02f6d87044c6f1a626f260c8ef8756754cc1	144bc866bf69fb6c8b73f01301ac02f6d87044c6f1a626f260c8ef8756754cc1	1001	13	251	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000224	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000864	72	1	13	05edded578330baed7de098e300d2f694942e5eb4f4fb347223a304a798dff8d	05edded578330baed7de098e300d2f694942e5eb4f4fb347223a304a798dff8d	1000	13	250	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000203	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000865	73	1	14	07b070528b8cee561b27c308269ac8994390e394d23d190cd4f17ed1e2b3e5d3	07b070528b8cee561b27c308269ac8994390e394d23d190cd4f17ed1e2b3e5d3	1014	14	254	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000210	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000866	74	1	13	5c6cadca0585e7269321ba262683eee83ba0962a7f85f98888e966861eef3d0d	5c6cadca0585e7269321ba262683eee83ba0962a7f85f98888e966861eef3d0d	1151	13	288	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000478	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000867	75	1	357	4e87d7e918a8f78e7c7409584943f96a328b7aab4669e62e57493c6e5ee21388	4e87d7e918a8f78e7c7409584943f96a328b7aab4669e62e57493c6e5ee21388	34047	357	8512	920048	no	pass	Exact source bytes copied into the source-pack shard body.
