ref_id	class	verdict	detail
img-00196	B	match	image022_eng.png illustrates the external-procedure call flow (Client <-> ALTIBASE HDB Server session <-> Agent Process <-> User-defined Library). Conceptual architecture diagram with directional call arrows but no decision branching; the call flow is described in the adjacent prose. Class B correct.
img-02513	B	match	image022_eng.png illustrates the external-procedure call flow (Client <-> ALTIBASE HDB Server session <-> Agent Process <-> User-defined Library). Conceptual architecture diagram with directional call arrows but no decision branching; the call flow is described in the adjacent prose. Class B correct.
img-04843	B	match	image022_eng.png illustrates the external-procedure call flow (Client <-> ALTIBASE HDB Server session <-> Agent Process <-> User-defined Library). Conceptual architecture diagram with directional call arrows but no decision branching; the call flow is described in the adjacent prose. Class B correct.
img-01482	B	match	image4.png (kor ODBCDriver) is a console screenshot of an example program's output ('실행결과'). Example-output screenshot redundant with the example prose. Class B correct.
img-03856	B	match	image4.png (kor ODBCDriver) is a console screenshot of an example program's output ('실행결과'). Example-output screenshot redundant with the example prose. Class B correct.
img-06189	B	match	image4.png (kor ODBCDriver) is a console screenshot of an example program's output ('실행결과'). Example-output screenshot redundant with the example prose. Class B correct.
img-01146	B	match	adonet2.png (kor API) is a Visual Studio NuGet package-manager screenshot. UI screenshot redundant with the step prose. Class B correct.
img-03521	B	match	adonet2.png (kor API) is a Visual Studio NuGet package-manager screenshot. UI screenshot redundant with the step prose. Class B correct.
img-05852	B	match	adonet2.png (kor API) is a Visual Studio NuGet package-manager screenshot. UI screenshot redundant with the step prose. Class B correct.
img-02157	B	match	image52.gif (kor) is the 9-panel DISJOINT topological-predicate illustration (Korean version of B033). Conceptual illustrative figure redundant with the DISJOINT prose. Class B correct.
img-04486	B	match	image52.gif (kor) is the 9-panel DISJOINT topological-predicate illustration (Korean version of B033). Conceptual illustrative figure redundant with the DISJOINT prose. Class B correct.
img-06842	B	match	image52.gif (kor) is the 9-panel DISJOINT topological-predicate illustration (Korean version of B033). Conceptual illustrative figure redundant with the DISJOINT prose. Class B correct.
img-00457	B	match	Replication_eng.1.7.2.jpg illustrates automatic service takeover on failure between A Server and B Server (Replication Manager). Conceptual failover illustration redundant with the troubleshooting prose. No decision branching - class B correct.
img-02773	B	match	Replication_eng.1.7.2.jpg illustrates automatic service takeover on failure between A Server and B Server (Replication Manager). Conceptual failover illustration redundant with the troubleshooting prose. No decision branching - class B correct.
img-05103	B	match	Replication_eng.1.7.2.jpg illustrates automatic service takeover on failure between A Server and B Server (Replication Manager). Conceptual failover illustration redundant with the troubleshooting prose. No decision branching - class B correct.
img-02775	B	match	replication-figure-3-1.png is a worked-example timeline of the offline-replication procedure (Active/Standby with CREATE/ALTER REPLICATION example commands). Conceptual workflow illustration; example commands and procedure described in surrounding prose; linear, no decision branching - class B correct.
img-05105	B	match	replication-figure-3-1.png is a worked-example timeline of the offline-replication procedure (Active/Standby with CREATE/ALTER REPLICATION example commands). Conceptual workflow illustration; example commands and procedure described in surrounding prose; linear, no decision branching - class B correct.
img-01322	B	match	image022.png (kor) illustrates the external-procedure call flow (Client/Server session/Agent Process/User-defined Library) - Korean version of B049. Conceptual architecture diagram, no decision branching, flow described in prose. Class B correct.
img-03697	B	match	image022.png (kor) illustrates the external-procedure call flow (Client/Server session/Agent Process/User-defined Library) - Korean version of B049. Conceptual architecture diagram, no decision branching, flow described in prose. Class B correct.
img-06028	B	match	image022.png (kor) illustrates the external-procedure call flow (Client/Server session/Agent Process/User-defined Library) - Korean version of B049. Conceptual architecture diagram, no decision branching, flow described in prose. Class B correct.
img-01374	B	match	date1.png (kor) is the trivial DATE syntax diagram on the kor DATE page; redundant with the adjacent 구문 block 'DATE'. Classified rule-residual-conceptual rather than rule-syntax-textblock (A) but the skip decision is correct - a trivial syntax diagram with no unique content. Correctly not converted.
img-03749	B	match	date1.png (kor) is the trivial DATE syntax diagram on the kor DATE page; redundant with the adjacent 구문 block 'DATE'. Classified rule-residual-conceptual rather than rule-syntax-textblock (A) but the skip decision is correct - a trivial syntax diagram with no unique content. Correctly not converted.
img-06080	B	match	date1.png (kor) is the trivial DATE syntax diagram on the kor DATE page; redundant with the adjacent 구문 block 'DATE'. Classified rule-residual-conceptual rather than rule-syntax-textblock (A) but the skip decision is correct - a trivial syntax diagram with no unique content. Correctly not converted.
img-01264	B	match	5.png (kor ACI) is the Array Binding overview illustration (Korean version of B029). Conceptual comparison illustration redundant with the 개요 prose. Class B correct.
img-03639	B	match	5.png (kor ACI) is the Array Binding overview illustration (Korean version of B029). Conceptual comparison illustration redundant with the 개요 prose. Class B correct.
img-05970	B	match	5.png (kor ACI) is the Array Binding overview illustration (Korean version of B029). Conceptual comparison illustration redundant with the 개요 prose. Class B correct.
img-01277	B	match	CLI 2.jpg illustrates the CLI application's three-phase structure (초기설정/트랜잭션 처리/종료) with the SQLAllocEnv..SQLFreeEnv call sequence. Conceptual overview figure; linear sequence with no decision branching; the three-stage structure and function usage are covered by the CLI manual prose. Class B acceptable.
img-03652	B	match	CLI 2.jpg illustrates the CLI application's three-phase structure (초기설정/트랜잭션 처리/종료) with the SQLAllocEnv..SQLFreeEnv call sequence. Conceptual overview figure; linear sequence with no decision branching; the three-stage structure and function usage are covered by the CLI manual prose. Class B acceptable.
img-05983	B	match	CLI 2.jpg illustrates the CLI application's three-phase structure (초기설정/트랜잭션 처리/종료) with the SQLAllocEnv..SQLFreeEnv call sequence. Conceptual overview figure; linear sequence with no decision branching; the three-stage structure and function usage are covered by the CLI manual prose. Class B acceptable.
img-00331	B	match	0b0e8c63...png is an XLog Collector architecture/data-flow diagram (Meta Information, XLog Queue, Transaction Table, XLog Pool, Session). The numbered processing steps are enumerated in the adjacent 'How the Log Analyzer works' prose; no decision branching. Conceptual architecture diagram - class B correct.
img-01475	B	match	0b0e8c63...png is an XLog Collector architecture/data-flow diagram (Meta Information, XLog Queue, Transaction Table, XLog Pool, Session). The numbered processing steps are enumerated in the adjacent 'How the Log Analyzer works' prose; no decision branching. Conceptual architecture diagram - class B correct.
img-02648	B	match	0b0e8c63...png is an XLog Collector architecture/data-flow diagram (Meta Information, XLog Queue, Transaction Table, XLog Pool, Session). The numbered processing steps are enumerated in the adjacent 'How the Log Analyzer works' prose; no decision branching. Conceptual architecture diagram - class B correct.
img-03850	B	match	0b0e8c63...png is an XLog Collector architecture/data-flow diagram (Meta Information, XLog Queue, Transaction Table, XLog Pool, Session). The numbered processing steps are enumerated in the adjacent 'How the Log Analyzer works' prose; no decision branching. Conceptual architecture diagram - class B correct.
